20200105151239,189.40.186.130,5001,189.40.186.4,45898,4,0.0-1.0,2029068,16232544
20200105151240,189.40.186.130,5001,189.40.186.4,45898,4,1.0-2.0,1570144,12561152
20200105151241,189.40.186.130,5001,189.40.186.4,45898,4,2.0-3.0,1807360,14458880
20200105151242,189.40.186.130,5001,189.40.186.4,45898,4,3.0-4.0,2274732,18197856
20200105151243,189.40.186.130,5001,189.40.186.4,45898,4,4.0-5.0,3193944,25551552
20200105151244,189.40.186.130,5001,189.40.186.4,45898,4,5.0-6.0,3400096,27200768
20200105151245,189.40.186.130,5001,189.40.186.4,45898,4,6.0-7.0,3370444,26963552
20200105151246,189.40.186.130,5001,189.40.186.4,45898,4,7.0-8.0,3051332,24410656
20200105151247,189.40.186.130,5001,189.40.186.4,45898,4,8.0-9.0,2744928,21959424
20200105151248,189.40.186.130,5001,189.40.186.4,45898,4,9.0-10.0,1890668,15125344
20200105151249,189.40.186.130,5001,189.40.186.4,45898,4,10.0-11.0,3539884,28319072
20200105151250,189.40.186.130,5001,189.40.186.4,45898,4,11.0-12.0,2242256,17938048
20200105151251,189.40.186.130,5001,189.40.186.4,45898,4,12.0-13.0,2942608,23540864
20200105151252,189.40.186.130,5001,189.40.186.4,45898,4,13.0-14.0,3448104,27584832
20200105151253,189.40.186.130,5001,189.40.186.4,45898,4,14.0-15.0,1633684,13069472
20200105151254,189.40.186.130,5001,189.40.186.4,45898,4,15.0-16.0,3483404,27867232
20200105151255,189.40.186.130,5001,189.40.186.4,45898,4,16.0-17.0,3114872,24918976
20200105151256,189.40.186.130,5001,189.40.186.4,45898,4,17.0-18.0,3448104,27584832
20200105151257,189.40.186.130,5001,189.40.186.4,45898,4,18.0-19.0,3079572,24636576
20200105151258,189.40.186.130,5001,189.40.186.4,45898,4,19.0-20.0,2807056,22456448
20200105151259,189.40.186.130,5001,189.40.186.4,45898,4,20.0-21.0,2931312,23450496
20200105151300,189.40.186.130,5001,189.40.186.4,45898,4,21.0-22.0,2591020,20728160
20200105151301,189.40.186.130,5001,189.40.186.4,45898,4,22.0-23.0,2931312,23450496
20200105151302,189.40.186.130,5001,189.40.186.4,45898,4,23.0-24.0,3110636,24885088
20200105151303,189.40.186.130,5001,189.40.186.4,45898,4,24.0-25.0,2900248,23201984
20200105151304,189.40.186.130,5001,189.40.186.4,45898,4,25.0-26.0,2996264,23970112
20200105151305,189.40.186.130,5001,189.40.186.4,45898,4,26.0-27.0,2984968,23879744
20200105151306,189.40.186.130,5001,189.40.186.4,45898,4,27.0-28.0,2983556,23868448
20200105151307,189.40.186.130,5001,189.40.186.4,45898,4,28.0-29.0,2819764,22558112
20200105151308,189.40.186.130,5001,189.40.186.4,45898,4,29.0-30.0,2825412,22603296
20200105151309,189.40.186.130,5001,189.40.186.4,45898,4,30.0-31.0,2444172,19553376
20200105151310,189.40.186.130,5001,189.40.186.4,45898,4,31.0-32.0,2862124,22896992
20200105151311,189.40.186.130,5001,189.40.186.4,45898,4,32.0-33.0,3062628,24501024
20200105151312,189.40.186.130,5001,189.40.186.4,45898,4,33.0-34.0,3421276,27370208
20200105151313,189.40.186.130,5001,189.40.186.4,45898,4,34.0-35.0,3446692,27573536
20200105151314,189.40.186.130,5001,189.40.186.4,45898,4,35.0-36.0,3155820,25246560
20200105151315,189.40.186.130,5001,189.40.186.4,45898,4,36.0-37.0,3476344,27810752
20200105151316,189.40.186.130,5001,189.40.186.4,45898,4,37.0-38.0,3318200,26545600
20200105151317,189.40.186.130,5001,189.40.186.4,45898,4,38.0-39.0,3093692,24749536
20200105151318,189.40.186.130,5001,189.40.186.4,45898,4,39.0-40.0,2490768,19926144
20200105151319,189.40.186.130,5001,189.40.186.4,45898,4,40.0-41.0,3011796,24094368
20200105151320,189.40.186.130,5001,189.40.186.4,45898,4,41.0-42.0,3229244,25833952
20200105151321,189.40.186.130,5001,189.40.186.4,45898,4,42.0-43.0,3345028,26760224
20200105151322,189.40.186.130,5001,189.40.186.4,45898,4,43.0-44.0,2921428,23371424
20200105151323,189.40.186.130,5001,189.40.186.4,45898,4,44.0-45.0,2709628,21677024
20200105151324,189.40.186.130,5001,189.40.186.4,45898,4,45.0-46.0,3192532,25540256
20200105151325,189.40.186.130,5001,189.40.186.4,45898,4,46.0-47.0,3082396,24659168
20200105151326,189.40.186.130,5001,189.40.186.4,45898,4,47.0-48.0,3195356,25562848
20200105151327,189.40.186.130,5001,189.40.186.4,45898,4,48.0-49.0,2763284,22106272
20200105151328,189.40.186.130,5001,189.40.186.4,45898,4,49.0-50.0,2606552,20852416
20200105151329,189.40.186.130,5001,189.40.186.4,45898,4,50.0-51.0,2726572,21812576
20200105151330,189.40.186.130,5001,189.40.186.4,45898,4,51.0-52.0,2999088,23992704
20200105151331,189.40.186.130,5001,189.40.186.4,45898,4,52.0-53.0,3323848,26590784
20200105151332,189.40.186.130,5001,189.40.186.4,45898,4,53.0-54.0,2438524,19508192
20200105151333,189.40.186.130,5001,189.40.186.4,45898,4,54.0-55.0,2519008,20152064
20200105151334,189.40.186.130,5001,189.40.186.4,45898,4,55.0-56.0,1831364,14650912
20200105151335,189.40.186.130,5001,189.40.186.4,45898,4,56.0-57.0,2702568,21620544
20200105151336,189.40.186.130,5001,189.40.186.4,45898,4,57.0-58.0,2896012,23168096
20200105151337,189.40.186.130,5001,189.40.186.4,45898,4,58.0-59.0,2935548,23484384
20200105151338,189.40.186.130,5001,189.40.186.4,45898,4,59.0-60.0,3021680,24173440
20200105151339,189.40.186.130,5001,189.40.186.4,45898,4,60.0-61.0,2767520,22140160
20200105151340,189.40.186.130,5001,189.40.186.4,45898,4,61.0-62.0,3085220,24681760
20200105151341,189.40.186.130,5001,189.40.186.4,45898,4,62.0-63.0,2757636,22061088
20200105151342,189.40.186.130,5001,189.40.186.4,45898,4,63.0-64.0,2890364,23122912
20200105151343,189.40.186.130,5001,189.40.186.4,45898,4,64.0-65.0,2483708,19869664
20200105151344,189.40.186.130,5001,189.40.186.4,45898,4,65.0-66.0,2884716,23077728
20200105151345,189.40.186.130,5001,189.40.186.4,45898,4,66.0-67.0,3494700,27957600
20200105151346,189.40.186.130,5001,189.40.186.4,45898,4,67.0-68.0,3455164,27641312
20200105151347,189.40.186.130,5001,189.40.186.4,45898,4,68.0-69.0,3232068,25856544
20200105151348,189.40.186.130,5001,189.40.186.4,45898,4,69.0-70.0,2969436,23755488
20200105151349,189.40.186.130,5001,189.40.186.4,45898,4,70.0-71.0,3359148,26873184
20200105151350,189.40.186.130,5001,189.40.186.4,45898,4,71.0-72.0,3520116,28160928
20200105151351,189.40.186.130,5001,189.40.186.4,45898,4,72.0-73.0,3594952,28759616
20200105151352,189.40.186.130,5001,189.40.186.4,45898,4,73.0-74.0,2912956,23303648
20200105151353,189.40.186.130,5001,189.40.186.4,45898,4,74.0-75.0,2610788,20886304
20200105151354,189.40.186.130,5001,189.40.186.4,45898,4,75.0-76.0,2783052,22264416
20200105151355,189.40.186.130,5001,189.40.186.4,45898,4,76.0-77.0,2938372,23506976
20200105151356,189.40.186.130,5001,189.40.186.4,45898,4,77.0-78.0,2828236,22625888
20200105151357,189.40.186.130,5001,189.40.186.4,45898,4,78.0-79.0,2855064,22840512
20200105151358,189.40.186.130,5001,189.40.186.4,45898,4,79.0-80.0,2951080,23608640
20200105151359,189.40.186.130,5001,189.40.186.4,45898,4,80.0-81.0,2706804,21654432
20200105151400,189.40.186.130,5001,189.40.186.4,45898,4,81.0-82.0,2452644,19621152
20200105151401,189.40.186.130,5001,189.40.186.4,45898,4,82.0-83.0,2442760,19542080
20200105151402,189.40.186.130,5001,189.40.186.4,45898,4,83.0-84.0,2235196,17881568
20200105151403,189.40.186.130,5001,189.40.186.4,45898,4,84.0-85.0,2665856,21326848
20200105151404,189.40.186.130,5001,189.40.186.4,45898,4,85.0-86.0,2650324,21202592
20200105151405,189.40.186.130,5001,189.40.186.4,45898,4,86.0-87.0,2987792,23902336
20200105151406,189.40.186.130,5001,189.40.186.4,45898,4,87.0-88.0,3143112,25144896
20200105151407,189.40.186.130,5001,189.40.186.4,45898,4,88.0-89.0,2658796,21270368
20200105151408,189.40.186.130,5001,189.40.186.4,45898,4,89.0-90.0,2503476,20027808
20200105151409,189.40.186.130,5001,189.40.186.4,45898,4,90.0-91.0,2342508,18740064
20200105151410,189.40.186.130,5001,189.40.186.4,45898,4,91.0-92.0,2538776,20310208
20200105151411,189.40.186.130,5001,189.40.186.4,45898,4,92.0-93.0,2513360,20106880
20200105151412,189.40.186.130,5001,189.40.186.4,45898,4,93.0-94.0,2754812,22038496
20200105151413,189.40.186.130,5001,189.40.186.4,45898,4,94.0-95.0,2668680,21349440
20200105151414,189.40.186.130,5001,189.40.186.4,45898,4,95.0-96.0,3150172,25201376
20200105151415,189.40.186.130,5001,189.40.186.4,45898,4,96.0-97.0,3042860,24342880
20200105151416,189.40.186.130,5001,189.40.186.4,45898,4,97.0-98.0,2944020,23552160
20200105151417,189.40.186.130,5001,189.40.186.4,45898,4,98.0-99.0,2838120,22704960
20200105151418,189.40.186.130,5001,189.40.186.4,45898,4,99.0-100.0,2445584,19564672
20200105151419,189.40.186.130,5001,189.40.186.4,45898,4,100.0-101.0,2356628,18853024
20200105151420,189.40.186.130,5001,189.40.186.4,45898,4,101.0-102.0,2297324,18378592
20200105151421,189.40.186.130,5001,189.40.186.4,45898,4,102.0-103.0,2191424,17531392
20200105151422,189.40.186.130,5001,189.40.186.4,45898,4,103.0-104.0,2110940,16887520
20200105151423,189.40.186.130,5001,189.40.186.4,45898,4,104.0-105.0,2305796,18446368
20200105151424,189.40.186.130,5001,189.40.186.4,45898,4,105.0-106.0,2681388,21451104
20200105151425,189.40.186.130,5001,189.40.186.4,45898,4,106.0-107.0,2962376,23699008
20200105151426,189.40.186.130,5001,189.40.186.4,45898,4,107.0-108.0,3201004,25608032
20200105151427,189.40.186.130,5001,189.40.186.4,45898,4,108.0-109.0,2783052,22264416
20200105151428,189.40.186.130,5001,189.40.186.4,45898,4,109.0-110.0,2530304,20242432
20200105151429,189.40.186.130,5001,189.40.186.4,45898,4,110.0-111.0,2969436,23755488
20200105151430,189.40.186.130,5001,189.40.186.4,45898,4,111.0-112.0,2799996,22399968
20200105151431,189.40.186.130,5001,189.40.186.4,45898,4,112.0-113.0,3133228,25065824
20200105151432,189.40.186.130,5001,189.40.186.4,45898,4,113.0-114.0,3035800,24286400
20200105151433,189.40.186.130,5001,189.40.186.4,45898,4,114.0-115.0,2615024,20920192
20200105151434,189.40.186.130,5001,189.40.186.4,45898,4,115.0-116.0,2976496,23811968
20200105151435,189.40.186.130,5001,189.40.186.4,45898,4,116.0-117.0,3210888,25687104
20200105151436,189.40.186.130,5001,189.40.186.4,45898,4,117.0-118.0,3339380,26715040
