20200106161716,189.40.186.130,5001,189.40.186.4,58488,4,0.0-1.0,3135188,25081504
20200106161717,189.40.186.130,5001,189.40.186.4,58488,4,1.0-2.0,2781920,22255360
20200106161718,189.40.186.130,5001,189.40.186.4,58488,4,2.0-3.0,2011020,16088160
20200106161719,189.40.186.130,5001,189.40.186.4,58488,4,3.0-4.0,2090092,16720736
20200106161720,189.40.186.130,5001,189.40.186.4,58488,4,4.0-5.0,1908188,15265504
20200106161721,189.40.186.130,5001,189.40.186.4,58488,4,5.0-6.0,1899280,15194240
20200106161722,189.40.186.130,5001,189.40.186.4,58488,4,6.0-7.0,2094328,16754624
20200106161723,189.40.186.130,5001,189.40.186.4,58488,4,7.0-8.0,2251252,18010016
20200106161724,189.40.186.130,5001,189.40.186.4,58488,4,8.0-9.0,2878424,23027392
20200106161725,189.40.186.130,5001,189.40.186.4,58488,4,9.0-10.0,3712376,29699008
20200106161726,189.40.186.130,5001,189.40.186.4,58488,4,10.0-11.0,3471168,27769344
20200106161727,189.40.186.130,5001,189.40.186.4,58488,4,11.0-12.0,2879592,23036736
20200106161728,189.40.186.130,5001,189.40.186.4,58488,4,12.0-13.0,3392340,27138720
20200106161729,189.40.186.130,5001,189.40.186.4,58488,4,13.0-14.0,3414200,27313600
20200106161730,189.40.186.130,5001,189.40.186.4,58488,4,14.0-15.0,3966048,31728384
20200106161731,189.40.186.130,5001,189.40.186.4,58488,4,15.0-16.0,3883716,31069728
20200106161732,189.40.186.130,5001,189.40.186.4,58488,4,16.0-17.0,3574000,28592000
20200106161733,189.40.186.130,5001,189.40.186.4,58488,4,17.0-18.0,3310444,26483552
20200106161734,189.40.186.130,5001,189.40.186.4,58488,4,18.0-19.0,3709796,29678368
20200106161735,189.40.186.130,5001,189.40.186.4,58488,4,19.0-20.0,4102524,32820192
20200106161736,189.40.186.130,5001,189.40.186.4,58488,4,20.0-21.0,3285760,26286080
20200106161737,189.40.186.130,5001,189.40.186.4,58488,4,21.0-22.0,3504080,28032640
20200106161738,189.40.186.130,5001,189.40.186.4,58488,4,22.0-23.0,3023372,24186976
20200106161739,189.40.186.130,5001,189.40.186.4,58488,4,23.0-24.0,2852764,22822112
20200106161740,189.40.186.130,5001,189.40.186.4,58488,4,24.0-25.0,3356796,26854368
20200106161741,189.40.186.130,5001,189.40.186.4,58488,4,25.0-26.0,3230692,25845536
20200106161742,189.40.186.130,5001,189.40.186.4,58488,4,26.0-27.0,2589888,20719104
20200106161743,189.40.186.130,5001,189.40.186.4,58488,4,27.0-28.0,2914648,23317184
20200106161744,189.40.186.130,5001,189.40.186.4,58488,4,28.0-29.0,2485696,19885568
20200106161745,189.40.186.130,5001,189.40.186.4,58488,4,29.0-30.0,3035348,24282784
20200106161746,189.40.186.130,5001,189.40.186.4,58488,4,30.0-31.0,3164328,25314624
20200106161747,189.40.186.130,5001,189.40.186.4,58488,4,31.0-32.0,3399156,27193248
20200106161748,189.40.186.130,5001,189.40.186.4,58488,4,32.0-33.0,3351636,26813088
20200106161749,189.40.186.130,5001,189.40.186.4,58488,4,33.0-34.0,3107116,24856928
20200106161750,189.40.186.130,5001,189.40.186.4,58488,4,34.0-35.0,2659564,21276512
20200106161751,189.40.186.130,5001,189.40.186.4,58488,4,35.0-36.0,3078440,24627520
20200106161752,189.40.186.130,5001,189.40.186.4,58488,4,36.0-37.0,3333036,26664288
20200106161753,189.40.186.130,5001,189.40.186.4,58488,4,37.0-38.0,3880840,31046720
20200106161754,189.40.186.130,5001,189.40.186.4,58488,4,38.0-39.0,3098208,24785664
20200106161755,189.40.186.130,5001,189.40.186.4,58488,4,39.0-40.0,3591188,28729504
20200106161756,189.40.186.130,5001,189.40.186.4,58488,4,40.0-41.0,3593088,28744704
20200106161757,189.40.186.130,5001,189.40.186.4,58488,4,41.0-42.0,3634228,29073824
20200106161758,189.40.186.130,5001,189.40.186.4,58488,4,42.0-43.0,3736380,29891040
20200106161759,189.40.186.130,5001,189.40.186.4,58488,4,43.0-44.0,3853088,30824704
20200106161800,189.40.186.130,5001,189.40.186.4,58488,4,44.0-45.0,3852408,30819264
20200106161801,189.40.186.130,5001,189.40.186.4,58488,4,45.0-46.0,3256300,26050400
20200106161802,189.40.186.130,5001,189.40.186.4,58488,4,46.0-47.0,2963580,23708640
20200106161803,189.40.186.130,5001,189.40.186.4,58488,4,47.0-48.0,2765220,22121760
20200106161804,189.40.186.130,5001,189.40.186.4,58488,4,48.0-49.0,2447084,19576672
20200106161805,189.40.186.130,5001,189.40.186.4,58488,4,49.0-50.0,2194336,17554688
20200106161806,189.40.186.130,5001,189.40.186.4,58488,4,50.0-51.0,2428728,19429824
20200106161807,189.40.186.130,5001,189.40.186.4,58488,4,51.0-52.0,2794384,22355072
20200106161808,189.40.186.130,5001,189.40.186.4,58488,4,52.0-53.0,2602840,20822720
20200106161809,189.40.186.130,5001,189.40.186.4,58488,4,53.0-54.0,2376484,19011872
20200106161810,189.40.186.130,5001,189.40.186.4,58488,4,54.0-55.0,2864548,22916384
20200106161811,189.40.186.130,5001,189.40.186.4,58488,4,55.0-56.0,3097720,24781760
20200106161812,189.40.186.130,5001,189.40.186.4,58488,4,56.0-57.0,3019572,24156576
20200106161813,189.40.186.130,5001,189.40.186.4,58488,4,57.0-58.0,3407192,27257536
20200106161814,189.40.186.130,5001,189.40.186.4,58488,4,58.0-59.0,3201720,25613760
20200106161815,189.40.186.130,5001,189.40.186.4,58488,4,59.0-60.0,2959344,23674752
20200106161816,189.40.186.130,5001,189.40.186.4,58488,4,60.0-61.0,2723104,21784832
20200106161817,189.40.186.130,5001,189.40.186.4,58488,4,61.0-62.0,3098208,24785664
20200106161818,189.40.186.130,5001,189.40.186.4,58488,4,62.0-63.0,3344088,26752704
20200106161819,189.40.186.130,5001,189.40.186.4,58488,4,63.0-64.0,3181272,25450176
20200106161820,189.40.186.130,5001,189.40.186.4,58488,4,64.0-65.0,2773204,22185632
20200106161821,189.40.186.130,5001,189.40.186.4,58488,4,65.0-66.0,2783576,22268608
20200106161822,189.40.186.130,5001,189.40.186.4,58488,4,66.0-67.0,2839132,22713056
20200106161823,189.40.186.130,5001,189.40.186.4,58488,4,67.0-68.0,2858604,22868832
20200106161824,189.40.186.130,5001,189.40.186.4,58488,4,68.0-69.0,2689460,21515680
20200106161825,189.40.186.130,5001,189.40.186.4,58488,4,69.0-70.0,2778416,22227328
20200106161826,189.40.186.130,5001,189.40.186.4,58488,4,70.0-71.0,2223500,17788000
20200106161827,189.40.186.130,5001,189.40.186.4,58488,4,71.0-72.0,2341184,18729472
20200106161828,189.40.186.130,5001,189.40.186.4,58488,4,72.0-73.0,2600504,20804032
20200106161829,189.40.186.130,5001,189.40.186.4,58488,4,73.0-74.0,2615792,20926336
20200106161830,189.40.186.130,5001,189.40.186.4,58488,4,74.0-75.0,2735568,21884544
20200106161831,189.40.186.130,5001,189.40.186.4,58488,4,75.0-76.0,2776516,22212128
20200106161832,189.40.186.130,5001,189.40.186.4,58488,4,76.0-77.0,3057452,24459616
20200106161833,189.40.186.130,5001,189.40.186.4,58488,4,77.0-78.0,3211412,25691296
20200106161834,189.40.186.130,5001,189.40.186.4,58488,4,78.0-79.0,3148308,25186464
20200106161835,189.40.186.130,5001,189.40.186.4,58488,4,79.0-80.0,3300804,26406432
20200106161836,189.40.186.130,5001,189.40.186.4,58488,4,80.0-81.0,2405404,19243232
20200106161837,189.40.186.130,5001,189.40.186.4,58488,4,81.0-82.0,2298144,18385152
20200106161838,189.40.186.130,5001,189.40.186.4,58488,4,82.0-83.0,2652016,21216128
20200106161839,189.40.186.130,5001,189.40.186.4,58488,4,83.0-84.0,3102200,24817600
20200106161840,189.40.186.130,5001,189.40.186.4,58488,4,84.0-85.0,3249972,25999776
20200106161841,189.40.186.130,5001,189.40.186.4,58488,4,85.0-86.0,2909000,23272000
20200106161842,189.40.186.130,5001,189.40.186.4,58488,4,86.0-87.0,2605664,20845312
20200106161843,189.40.186.130,5001,189.40.186.4,58488,4,87.0-88.0,2661900,21295200
20200106161844,189.40.186.130,5001,189.40.186.4,58488,4,88.0-89.0,2364944,18919552
20200106161845,189.40.186.130,5001,189.40.186.4,58488,4,89.0-90.0,2805244,22441952
20200106161846,189.40.186.130,5001,189.40.186.4,58488,4,90.0-91.0,2475760,19806080
20200106161847,189.40.186.130,5001,189.40.186.4,58488,4,91.0-92.0,2325408,18603264
20200106161848,189.40.186.130,5001,189.40.186.4,58488,4,92.0-93.0,2770432,22163456
20200106161849,189.40.186.130,5001,189.40.186.4,58488,4,93.0-94.0,2482576,19860608
20200106161850,189.40.186.130,5001,189.40.186.4,58488,4,94.0-95.0,2292008,18336064
20200106161851,189.40.186.130,5001,189.40.186.4,58488,4,95.0-96.0,2373660,18989280
20200106161852,189.40.186.130,5001,189.40.186.4,58488,4,96.0-97.0,2496696,19973568
20200106161853,189.40.186.130,5001,189.40.186.4,58488,4,97.0-98.0,2301404,18411232
20200106161854,189.40.186.130,5001,189.40.186.4,58488,4,98.0-99.0,2194580,17556640
20200106161855,189.40.186.130,5001,189.40.186.4,58488,4,99.0-100.0,2196916,17575328
20200106161856,189.40.186.130,5001,189.40.186.4,58488,4,100.0-101.0,2392260,19138080
20200106161857,189.40.186.130,5001,189.40.186.4,58488,4,101.0-102.0,2908268,23266144
20200106161858,189.40.186.130,5001,189.40.186.4,58488,4,102.0-103.0,3241064,25928512
20200106161859,189.40.186.130,5001,189.40.186.4,58488,4,103.0-104.0,2582584,20660672
20200106161900,189.40.186.130,5001,189.40.186.4,58488,4,104.0-105.0,2832752,22662016
20200106161901,189.40.186.130,5001,189.40.186.4,58488,4,105.0-106.0,2785232,22281856
20200106161902,189.40.186.130,5001,189.40.186.4,58488,4,106.0-107.0,3697576,29580608
20200106161903,189.40.186.130,5001,189.40.186.4,58488,4,107.0-108.0,3486212,27889696
20200106161904,189.40.186.130,5001,189.40.186.4,58488,4,108.0-109.0,3676396,29411168
20200106161905,189.40.186.130,5001,189.40.186.4,58488,4,109.0-110.0,3734480,29875840
20200106161906,189.40.186.130,5001,189.40.186.4,58488,4,110.0-111.0,3643188,29145504
20200106161907,189.40.186.130,5001,189.40.186.4,58488,4,111.0-112.0,3615872,28926976
20200106161908,189.40.186.130,5001,189.40.186.4,58488,4,112.0-113.0,4045608,32364864
20200106161909,189.40.186.130,5001,189.40.186.4,58488,4,113.0-114.0,3828160,30625280
20200106161910,189.40.186.130,5001,189.40.186.4,58488,4,114.0-115.0,3839404,30715232
20200106161911,189.40.186.130,5001,189.40.186.4,58488,4,115.0-116.0,3750500,30004000
20200106161912,189.40.186.130,5001,189.40.186.4,58488,4,116.0-117.0,3895012,31160096
20200106161913,189.40.186.130,5001,189.40.186.4,58488,4,117.0-118.0,3963904,31711232
20200106161914,189.40.186.130,5001,189.40.186.4,58488,4,118.0-119.0,3840868,30726944
20200106161915,189.40.186.130,5001,189.40.186.4,58488,4,119.0-120.0,3779664,30237312
20200106161916,189.40.186.130,5001,189.40.186.4,58488,4,120.0-121.0,3624588,28996704
20200106161917,189.40.186.130,5001,189.40.186.4,58488,4,121.0-122.0,3693340,29546720
20200106161918,189.40.186.130,5001,189.40.186.4,58488,4,122.0-123.0,3141004,25128032
20200106161919,189.40.186.130,5001,189.40.186.4,58488,4,123.0-124.0,3161260,25290080
20200106161920,189.40.186.130,5001,189.40.186.4,58488,4,124.0-125.0,3659452,29275616
20200106161921,189.40.186.130,5001,189.40.186.4,58488,4,125.0-126.0,2864496,22915968
20200106161922,189.40.186.130,5001,189.40.186.4,58488,4,126.0-127.0,2984760,23878080
20200106161923,189.40.186.130,5001,189.40.186.4,58488,4,127.0-128.0,3691196,29529568
20200106161924,189.40.186.130,5001,189.40.186.4,58488,4,128.0-129.0,2577232,20617856
20200106161925,189.40.186.130,5001,189.40.186.4,58488,4,129.0-130.0,3101956,24815648
20200106161926,189.40.186.130,5001,189.40.186.4,58488,4,130.0-131.0,3379144,27033152
20200106161927,189.40.186.130,5001,189.40.186.4,58488,4,131.0-132.0,2733912,21871296
20200106161928,189.40.186.130,5001,189.40.186.4,58488,4,132.0-133.0,3179180,25433440
20200106161929,189.40.186.130,5001,189.40.186.4,58488,4,133.0-134.0,2985440,23883520
20200106161930,189.40.186.130,5001,189.40.186.4,58488,4,134.0-135.0,2898192,23185536
20200106161931,189.40.186.130,5001,189.40.186.4,58488,4,135.0-136.0,3110184,24881472
20200106161932,189.40.186.130,5001,189.40.186.4,58488,4,136.0-137.0,3574732,28597856
