20200106202947,189.40.186.130,5001,189.40.186.5,37348,4,0.0-1.0,3233504,25868032
20200106202948,189.40.186.130,5001,189.40.186.5,37348,4,1.0-2.0,3748860,29990880
20200106202949,189.40.186.130,5001,189.40.186.5,37348,4,2.0-3.0,4014316,32114528
20200106202950,189.40.186.130,5001,189.40.186.5,37348,4,3.0-4.0,3496112,27968896
20200106202951,189.40.186.130,5001,189.40.186.5,37348,4,4.0-5.0,3302668,26421344
20200106202952,189.40.186.130,5001,189.40.186.5,37348,4,5.0-6.0,3258896,26071168
20200106202953,189.40.186.130,5001,189.40.186.5,37348,4,6.0-7.0,3085220,24681760
20200106202954,189.40.186.130,5001,189.40.186.5,37348,4,7.0-8.0,2523244,20185952
20200106202955,189.40.186.130,5001,189.40.186.5,37348,4,8.0-9.0,2970848,23766784
20200106202956,189.40.186.130,5001,189.40.186.5,37348,4,9.0-10.0,3319612,26556896
20200106202957,189.40.186.130,5001,189.40.186.5,37348,4,10.0-11.0,2205544,17644352
20200106202958,189.40.186.130,5001,189.40.186.5,37348,4,11.0-12.0,2824000,22592000
20200106202959,189.40.186.130,5001,189.40.186.5,37348,4,12.0-13.0,2876244,23009952
20200106203000,189.40.186.130,5001,189.40.186.5,37348,4,13.0-14.0,3092280,24738240
20200106203001,189.40.186.130,5001,189.40.186.5,37348,4,14.0-15.0,2751988,22015904
20200106203002,189.40.186.130,5001,189.40.186.5,37348,4,15.0-16.0,2458292,19666336
20200106203003,189.40.186.130,5001,189.40.186.5,37348,4,16.0-17.0,2805644,22445152
20200106203004,189.40.186.130,5001,189.40.186.5,37348,4,17.0-18.0,2655972,21247776
20200106203005,189.40.186.130,5001,189.40.186.5,37348,4,18.0-19.0,3177000,25416000
20200106203006,189.40.186.130,5001,189.40.186.5,37348,4,19.0-20.0,3003324,24026592
20200106203007,189.40.186.130,5001,189.40.186.5,37348,4,20.0-21.0,1506604,12052832
20200106203008,189.40.186.130,5001,189.40.186.5,37348,4,21.0-22.0,1968328,15746624
20200106203009,189.40.186.130,5001,189.40.186.5,37348,4,22.0-23.0,434896,3479168
20200106203010,189.40.186.130,5001,189.40.186.5,37348,4,23.0-24.0,1978212,15825696
20200106203011,189.40.186.130,5001,189.40.186.5,37348,4,24.0-25.0,2504888,20039104
